timestamp,adjclose,open,low,high,volume,close
2021-11-21 00:00:00,5.093617916107178,4.304930210113525,4.2988739013671875,5.143771171569824,18425741,5.093617916107178
2021-11-22 00:00:00,5.21242618560791,5.097217082977295,4.746260166168213,5.52923583984375,36829096,5.21242618560791
2021-11-23 00:00:00,5.725065231323242,5.2060699462890625,5.2060699462890625,5.9871320724487305,30735008,5.725065231323242
2021-11-24 00:00:00,5.343254089355469,5.724973201751709,5.216115951538086,7.193110942840576,26783557,5.343254089355469
2021-11-25 00:00:00,6.456357955932617,7.130325794219971,6.310058116912842,7.987998962402344,37010212,6.456357955932617
2021-11-26 00:00:00,5.655908107757568,7.436463832855225,5.556035995483398,7.907894134521484,41316732,5.655908107757568
2021-11-27 00:00:00,5.8524980545043945,5.650040149688721,5.540878772735596,6.3426008224487305,15597792,5.8524980545043945
2021-11-28 00:00:00,5.9740471839904785,5.85739278793335,5.029283046722412,5.990241050720215,15510915,5.9740471839904785
2021-11-29 00:00:00,5.43687105178833,5.973416805267334,5.223188877105713,6.050631046295166,20543567,5.43687105178833
2021-11-30 00:00:00,5.3813629150390625,5.438168048858643,4.852513790130615,5.476263046264648,21263106,5.3813629150390625
2021-12-01 00:00:00,4.994287967681885,5.323853015899658,4.664637088775635,5.325772762298584,23376215,4.994287967681885
2021-12-02 00:00:00,5.486255168914795,4.99721622467041,4.870430946350098,5.505335807800293,20587600,5.486255168914795
2021-12-03 00:00:00,4.576807022094727,5.495800018310547,4.5057477951049805,5.569063186645508,15922361,4.576807022094727
2021-12-04 00:00:00,3.9495060443878174,4.5745439529418945,3.3966310024261475,4.613986968994141,33578653,3.9495060443878174
2021-12-05 00:00:00,3.8358330726623535,3.949044942855835,3.687592029571533,4.134188175201416,8266631,3.8358330726623535
2021-12-06 00:00:00,3.7470030784606934,3.8277029991149902,3.253185987472534,3.8277029991149902,9931132,3.7470030784606934
2021-12-07 00:00:00,3.534193992614746,3.7476320266723633,3.5323660373687744,3.8340060710906982,5234296,3.534193992614746
2021-12-08 00:00:00,3.4458420276641846,3.5344059467315674,3.3836419582366943,3.6416869163513184,4833898,3.4458420276641846
2021-12-09 00:00:00,3.0281600952148438,3.446336030960083,3.009516954421997,3.484910011291504,5408715,3.0281600952148438
2021-12-10 00:00:00,2.5760281085968018,3.029917001724243,2.5760281085968018,3.03051495552063,16293077,2.5760281085968018
2021-12-11 00:00:00,3.115950107574463,2.5715420246124268,2.548229932785034,3.145348072052002,9587845,3.115950107574463
2021-12-12 00:00:00,3.276715040206909,3.115540027618408,3.056468963623047,3.3172929286956787,9276411,3.276715040206909
2021-12-13 00:00:00,3.004610061645508,3.287313938140869,2.8920509815216064,3.295053005218506,8725743,3.004610061645508
2021-12-14 00:00:00,2.942775011062622,3.0046091079711914,2.7766671180725098,3.046225070953369,8367286,2.942775011062622
2021-12-15 00:00:00,3.118727922439575,2.9385199546813965,2.8253281116485596,3.1307361125946045,6315385,3.118727922439575
2021-12-16 00:00:00,2.9236629009246826,3.116827964782715,2.9221479892730713,3.137371063232422,4953752,2.9236629009246826
2021-12-17 00:00:00,2.8014070987701416,2.9239559173583984,2.711132049560547,2.9239559173583984,3719242,2.8014070987701416
2021-12-18 00:00:00,2.8842670917510986,2.802164077758789,2.7254650592803955,2.8903279304504395,2510583,2.8842670917510986
2021-12-19 00:00:00,3.000241994857788,2.884006977081299,2.8251519203186035,3.0080630779266357,3833034,3.000241994857788
2021-12-20 00:00:00,3.0661399364471436,3.000802993774414,2.9677979946136475,3.1662540435791016,7259312,3.0661399364471436
2021-12-21 00:00:00,3.581265926361084,3.066049098968506,3.0324909687042236,3.619731903076172,9932509,3.581265926361084
2021-12-22 00:00:00,3.551711082458496,3.5829288959503174,3.4879820346832275,3.656045913696289,5329819,3.551711082458496
2021-12-23 00:00:00,3.9673891067504883,3.551621913909912,3.5168230533599854,4.232880115509033,13643952,3.9673891067504883
2021-12-24 00:00:00,3.5662240982055664,3.967479944229126,3.564500093460083,3.990428924560547,6025819,3.5662240982055664
2021-12-25 00:00:00,3.562943935394287,3.566431999206543,3.5314550399780273,3.669050931930542,2986736,3.562943935394287
2021-12-26 00:00:00,3.4950010776519775,3.5617380142211914,3.364824056625366,3.566183090209961,4193002,3.4950010776519775
2021-12-27 00:00:00,3.6717588901519775,3.4947309494018555,3.4895339012145996,3.8274970054626465,7609225,3.6717588901519775
2021-12-28 00:00:00,3.5321431159973145,3.6720619201660156,3.5068418979644775,3.942070960998535,11396346,3.5321431159973145
2021-12-29 00:00:00,3.610018014907837,3.535187005996704,3.522670030593872,3.6446878910064697,7539924,3.610018014907837
2021-12-30 00:00:00,3.200942039489746,3.6100659370422363,3.184540033340454,4.1600542068481445,46576266,3.200942039489746
2021-12-31 00:00:00,2.9515628814697266,3.2016749382019043,2.9354889392852783,3.259119987487793,9215608,2.9515628814697266
2022-01-01 00:00:00,3.102987051010132,2.9515819549560547,2.909113883972168,3.235384941101074,7582930,3.102987051010132
2022-01-02 00:00:00,3.0973730087280273,3.1024320125579834,2.9820210933685303,3.138037919998169,12058694,3.0973730087280273
2022-01-03 00:00:00,3.0020549297332764,3.097445011138916,2.981492042541504,3.152268886566162,15525480,3.0020549297332764
2022-01-04 00:00:00,2.959357976913452,3.0020558834075928,2.959254026412964,3.2153420448303223,14989160,2.959357976913452
2022-01-05 00:00:00,2.6707890033721924,2.9597270488739014,2.5842790603637695,3.0514540672302246,20870254,2.6707890033721924
2022-01-06 00:00:00,2.7446279525756836,2.671138048171997,2.649388074874878,2.7821779251098633,8054335,2.7446279525756836
2022-01-07 00:00:00,2.7690720558166504,2.7445740699768066,2.546251058578491,2.907054901123047,16989679,2.7690720558166504
2022-01-08 00:00:00,2.7469730377197266,2.769192934036255,2.6660850048065186,2.8382821083068848,4043715,2.7469730377197266
2022-01-09 00:00:00,2.6574900150299072,2.7470130920410156,2.609231948852539,2.753671884536743,3872570,2.6574900150299072
2022-01-10 00:00:00,2.3848628997802734,2.6576929092407227,2.2309749126434326,2.6579430103302,12260512,2.3848628997802734
2022-01-11 00:00:00,2.7143399715423584,2.38452410697937,2.3380439281463623,2.7382500171661377,13809985,2.7143399715423584
2022-01-12 00:00:00,2.8077170848846436,2.7154500484466553,2.7070870399475098,2.8652760982513428,5391041,2.8077170848846436
2022-01-13 00:00:00,2.604310989379883,2.8076438903808594,2.5983619689941406,2.8404641151428223,3726934,2.604310989379883
2022-01-14 00:00:00,2.817203998565674,2.6050100326538086,2.5969040393829346,2.917764902114868,11401192,2.817203998565674
2022-01-15 00:00:00,2.9689579010009766,2.8165459632873535,2.7954330444335938,2.9876840114593506,3385385,2.9689579010009766
2022-01-16 00:00:00,2.9599928855895996,2.969001054763794,2.8320729732513428,2.978600025177002,3257183,2.9599928855895996
2022-01-17 00:00:00,2.679996967315674,2.960028886795044,2.618901014328003,2.982640027999878,4044915,2.679996967315674
2022-01-18 00:00:00,2.581840991973877,2.6799659729003906,2.553654909133911,2.6833078861236572,2483645,2.581840991973877
2022-01-19 00:00:00,2.581850051879883,2.582089900970459,2.43927001953125,2.7210819721221924,6923145,2.581850051879883
2022-01-20 00:00:00,2.6393439769744873,2.5811591148376465,2.5757999420166016,2.911102056503296,10791939,2.6393439769744873
2022-01-21 00:00:00,2.199333906173706,2.639497995376587,2.187030076980591,2.709542989730835,10161814,2.199333906173706
2022-01-22 00:00:00,1.8274229764938354,2.196536064147949,1.7952200174331665,2.22473406791687,6135409,1.8274229764938354
2022-01-23 00:00:00,1.874919056892395,1.82771897315979,1.7653050422668457,1.9710530042648315,6021747,1.874919056892395
2022-01-24 00:00:00,1.689560055732727,1.8750499486923218,1.5544209480285645,1.9529060125350952,16109507,1.689560055732727
2022-01-25 00:00:00,1.718830943107605,1.6894810199737549,1.620874047279358,1.7235050201416016,3796747,1.718830943107605
2022-01-26 00:00:00,1.6503280401229858,1.7184269428253174,1.6363710165023804,1.7959120273590088,3937159,1.6503280401229858
2022-01-27 00:00:00,1.6037379503250122,1.6503839492797852,1.5579559803009033,1.6595489978790283,2574699,1.6037379503250122
2022-01-28 00:00:00,1.6473660469055176,1.6040509939193726,1.5800390243530273,1.6599329710006714,1688993,1.6473660469055176
2022-01-29 00:00:00,1.7000490427017212,1.6472740173339844,1.6438950300216675,1.710502028465271,1461497,1.7000490427017212
2022-01-30 00:00:00,1.6547900438308716,1.7002719640731812,1.63572096824646,1.736989974975586,1471215,1.6547900438308716
2022-01-31 00:00:00,1.5953030586242676,1.6548470258712769,1.4400620460510254,1.6583900451660156,3639201,1.5953030586242676
2022-02-01 00:00:00,1.645725965499878,1.5952670574188232,1.589229941368103,1.6706360578536987,2600875,1.645725965499878
2022-02-02 00:00:00,1.5568490028381348,1.6478660106658936,1.5234509706497192,1.648087978363037,4588787,1.5568490028381348
2022-02-03 00:00:00,1.5268830060958862,1.5568490028381348,1.5143369436264038,1.5621260404586792,2165233,1.5268830060958862
2022-02-04 00:00:00,1.647744059562683,1.5287630558013916,1.5287630558013916,1.6561249494552612,2714495,1.647744059562683
2022-02-05 00:00:00,1.7182600498199463,1.647974967956543,1.6473300457000732,1.755424976348877,2406780,1.7182600498199463
2022-02-06 00:00:00,1.7048640251159668,1.7185590267181396,1.6742160320281982,1.7323980331420898,1366168,1.7048640251159668
2022-02-07 00:00:00,1.8798270225524902,1.7053649425506592,1.6895829439163208,1.9015140533447266,3974548,1.8798270225524902
2022-02-08 00:00:00,1.723101019859314,1.8798389434814453,1.6673099994659424,1.889430046081543,4661911,1.723101019859314
2022-02-09 00:00:00,1.7320599555969238,1.7241699695587158,1.6623090505599976,1.7797290086746216,4027034,1.7320599555969238
2022-02-10 00:00:00,1.6167720556259155,1.732077956199646,1.602126955986023,1.7531529664993286,4755833,1.6167720556259155
2022-02-11 00:00:00,1.5178810358047485,1.616557002067566,1.5072729587554932,1.6174880266189575,3666057,1.5178810358047485
2022-02-12 00:00:00,1.5008909702301025,1.5185070037841797,1.4868630170822144,1.5250740051269531,2389969,1.5008909702301025
2022-02-13 00:00:00,1.472180962562561,1.500601053237915,1.451200008392334,1.5233360528945923,2069559,1.472180962562561
2022-02-14 00:00:00,1.47024405002594,1.4715499877929688,1.442916989326477,1.482699990272522,2140071,1.47024405002594
2022-02-15 00:00:00,1.5219500064849854,1.4702980518341064,1.4666659832000732,1.5321190357208252,2869215,1.5219500064849854
2022-02-16 00:00:00,1.7373509407043457,1.5213079452514648,1.4960299730300903,1.7495180368423462,9925274,1.7373509407043457
2022-02-17 00:00:00,1.5298700332641602,1.7366039752960205,1.528128981590271,1.7378009557724,6076453,1.5298700332641602
2022-02-18 00:00:00,1.5035799741744995,1.5301510095596313,1.4873889684677124,1.5603790283203125,2914073,1.5035799741744995
2022-02-19 00:00:00,1.4685009717941284,1.5035350322723389,1.4623899459838867,1.528367042541504,1272254,1.4685009717941284
2022-02-20 00:00:00,1.439031958580017,1.4682999849319458,1.413666009902954,1.4693549871444702,1410847,1.439031958580017
2022-02-21 00:00:00,1.3599460124969482,1.4383399486541748,1.359792947769165,1.4699920415878296,2418815,1.3599460124969482
2022-02-22 00:00:00,1.357023000717163,1.3591870069503784,1.315951943397522,1.364372968673706,1745170,1.357023000717163
2022-02-23 00:00:00,1.3509420156478882,1.357627034187317,1.3440910577774048,1.3978710174560547,1497153,1.3509420156478882
2022-02-24 00:00:00,1.2654290199279785,1.3509509563446045,1.18858802318573,1.353793978691101,2854295,1.2654290199279785
2022-02-25 00:00:00,1.3070180416107178,1.265293002128601,1.2640670537948608,1.3362489938735962,2158294,1.3070180416107178
2022-02-26 00:00:00,1.3904889822006226,1.3068699836730957,1.3068699836730957,1.394888997077942,1656987,1.3904889822006226
2022-02-27 00:00:00,1.3414490222930908,1.390360951423645,1.336374044418335,1.4300299882888794,2575736,1.3414490222930908
2022-02-28 00:00:00,1.313444972038269,1.3422499895095825,1.2990909814834595,1.363631010055542,3608554,1.313444972038269
2022-03-01 00:00:00,1.3021459579467773,1.3134959936141968,1.233172059059143,1.3528980016708374,10294130,1.3021459579467773
2022-03-02 00:00:00,1.2711260318756104,1.3021160364151,1.2636669874191284,1.3062000274658203,4228410,1.2711260318756104
2022-03-03 00:00:00,1.2160769701004028,1.2704240083694458,1.1981639862060547,1.2813140153884888,4179997,1.2160769701004028
2022-03-04 00:00:00,1.2291820049285889,1.2156200408935547,1.1686680316925049,1.313444972038269,7374076,1.2291820049285889
2022-03-05 00:00:00,1.2182140350341797,1.2289960384368896,1.2095290422439575,1.2312120199203491,1796027,1.2182140350341797
2022-03-06 00:00:00,1.1299159526824951,1.2181240320205688,1.1297520399093628,1.2404639720916748,2391048,1.1299159526824951
2022-03-07 00:00:00,1.0153930187225342,1.1301159858703613,1.0096299648284912,1.1305979490280151,3830610,1.0153930187225342
2022-03-08 00:00:00,1.0686709880828857,1.0153590440750122,1.0143990516662598,1.0914219617843628,4110288,1.0686709880828857
2022-03-09 00:00:00,1.1060110330581665,1.0686089992523193,1.0686089992523193,1.1546419858932495,3761013,1.1060110330581665
2022-03-10 00:00:00,1.1008820533752441,1.105754017829895,1.0641989707946777,1.1274009943008423,2828440,1.1008820533752441
2022-03-11 00:00:00,1.0834159851074219,1.1010099649429321,1.0439159870147705,1.104071021080017,2254402,1.0834159851074219
2022-03-12 00:00:00,1.086766004562378,1.0832949876785278,1.0785189867019653,1.0934849977493286,923635,1.086766004562378
2022-03-13 00:00:00,1.0245569944381714,1.0866940021514893,1.0244289636611938,1.0969140529632568,1422916,1.0245569944381714
2022-03-14 00:00:00,1.1649219989776611,1.0242940187454224,1.0211739540100098,1.2066129446029663,9614166,1.1649219989776611
2022-03-15 00:00:00,1.1240990161895752,1.1649060249328613,1.081997036933899,1.1687270402908325,6375044,1.1240990161895752
2022-03-16 00:00:00,1.2113280296325684,1.124068021774292,1.1204309463500977,1.221039056777954,5782611,1.2113280296325684
2022-03-17 00:00:00,1.2900140285491943,1.2108360528945923,1.195397973060608,1.3161380290985107,8897189,1.2900140285491943
2022-03-18 00:00:00,1.2443510293960571,1.290429949760437,1.2210520505905151,1.2926729917526245,10743855,1.2443510293960571
2022-03-19 00:00:00,1.2574620246887207,1.2476110458374023,1.2424999475479126,1.2841919660568237,6740815,1.2574620246887207
2022-03-20 00:00:00,1.342015027999878,1.2575169801712036,1.256572961807251,1.4825760126113892,14453199,1.342015027999878
2022-03-21 00:00:00,1.282626986503601,1.3419610261917114,1.282626986503601,1.3518940210342407,5727053,1.282626986503601
2022-03-22 00:00:00,1.3039740324020386,1.2824369668960571,1.2788970470428467,1.3226009607315063,4995627,1.3039740324020386
2022-03-23 00:00:00,1.3016209602355957,1.3040950298309326,1.259371042251587,1.3047150373458862,5003588,1.3016209602355957
2022-03-24 00:00:00,1.2796119451522827,1.3014190196990967,1.2545349597930908,1.3098469972610474,4516857,1.2796119451522827
2022-03-25 00:00:00,1.267840027809143,1.2796679735183716,1.2499569654464722,1.3126499652862549,4563972,1.267840027809143
2022-03-26 00:00:00,1.2633179426193237,1.2678810358047485,1.252810001373291,1.2879739999771118,3552261,1.2633179426193237
2022-03-27 00:00:00,1.299072027206421,1.263422966003418,1.2482210397720337,1.2995049953460693,5220139,1.299072027206421
2022-03-28 00:00:00,1.3454569578170776,1.2991100549697876,1.2983330488204956,1.3835259675979614,7655180,1.3454569578170776
2022-03-29 00:00:00,1.344128966331482,1.3454240560531616,1.3373420238494873,1.4008779525756836,5215897,1.344128966331482
2022-03-30 00:00:00,1.3644839525222778,1.344154953956604,1.3212709426879883,1.3923369646072388,6349805,1.3644839525222778
2022-03-31 00:00:00,1.459136962890625,1.36456298828125,1.36456298828125,1.4829859733581543,9909897,1.459136962890625
2022-04-01 00:00:00,1.4955270290374756,1.4593509435653687,1.41081702709198,1.555317997932434,10375277,1.4955270290374756
2022-04-02 00:00:00,1.471006989479065,1.4956539869308472,1.4461779594421387,1.5209709405899048,4422603,1.471006989479065
2022-04-03 00:00:00,1.4705040454864502,1.4738759994506836,1.4194040298461914,1.4738759994506836,3897635,1.4705040454864502
2022-04-04 00:00:00,1.4405690431594849,1.470350980758667,1.4236170053482056,1.4757870435714722,3735691,1.4405690431594849
2022-04-05 00:00:00,1.6919039487838745,1.4406839609146118,1.4296050071716309,1.8701820373535156,21657117,1.6919039487838745
2022-04-06 00:00:00,1.580191969871521,1.6939020156860352,1.5586450099945068,1.9207860231399536,35494190,1.580191969871521
2022-04-07 00:00:00,1.6430050134658813,1.5802119970321655,1.5744160413742065,1.6839779615402222,8849165,1.6430050134658813
2022-04-08 00:00:00,1.5700750350952148,1.643062949180603,1.5658799409866333,1.7048759460449219,9039630,1.5700750350952148
2022-04-09 00:00:00,1.585278034210205,1.5700370073318481,1.5577419996261597,1.590852975845337,3491467,1.585278034210205
2022-04-10 00:00:00,1.585649013519287,1.5852359533309937,1.5722559690475464,1.6257649660110474,4988986,1.585649013519287
2022-04-11 00:00:00,1.3855589628219604,1.585433006286621,1.3803919553756714,1.5855029821395874,7616089,1.3855589628219604
2022-04-12 00:00:00,1.3963040113449097,1.3857380151748657,1.3740860223770142,1.4364689588546753,4184108,1.3963040113449097
2022-04-13 00:00:00,1.5090620517730713,1.3962490558624268,1.38189697265625,1.5365070104599,4433799,1.5090620517730713
2022-04-14 00:00:00,1.413053035736084,1.509166955947876,1.4001280069351196,1.509166955947876,10430035,1.413053035736084
2022-04-15 00:00:00,1.4323099851608276,1.4131510257720947,1.40720796585083,1.4600989818572998,5238370,1.4323099851608276
2022-04-16 00:00:00,1.4195469617843628,1.432297945022583,1.400197982788086,1.4389770030975342,4767450,1.4195469617843628
2022-04-17 00:00:00,1.3846399784088135,1.4190130233764648,1.3846399784088135,1.4202680587768555,4337001,1.3846399784088135
2022-04-18 00:00:00,1.3576669692993164,1.3845030069351196,1.268880009651184,1.3848580121994019,7436131,1.3576669692993164
2022-04-19 00:00:00,1.3652770519256592,1.3577029705047607,1.3233799934387207,1.370466947555542,5871647,1.3652770519256592
2022-04-20 00:00:00,1.394423007965088,1.3651070594787598,1.3467049598693848,1.4164299964904785,7725447,1.394423007965088
2022-04-21 00:00:00,1.309602975845337,1.3944000005722046,1.3086299896240234,1.397560954093933,5909324,1.309602975845337
2022-04-22 00:00:00,1.2974820137023926,1.309514045715332,1.2709439992904663,1.3375710248947144,5269519,1.2974820137023926
2022-04-23 00:00:00,1.2455350160598755,1.2974319458007812,1.2441109418869019,1.3007270097732544,3888197,1.2455350160598755
2022-04-24 00:00:00,1.207800030708313,1.2454760074615479,1.207800030708313,1.247588038444519,3896845,1.207800030708313
2022-04-25 00:00:00,1.1530879735946655,1.2085930109024048,1.1128089427947998,1.2095129489898682,5715727,1.1530879735946655
2022-04-26 00:00:00,1.0893889665603638,1.152519941329956,1.0519670248031616,1.1541069746017456,6515037,1.0893889665603638
